order_id,customer_id,order_date,order_status
O12872,C1625,03-02-2025,Placed
O12873,C1610,03-02-2025,Shipped
O12874,C1734,03-02-2025,Cancelled
O12875,C1626,03-02-2025,Placed
O12876,C1642,03-02-2025,Delivered
O12877,C1356,03-02-2025,Cancelled
O12878,C1004,03-02-2025,Shipped
O12879,C1196,03-02-2025,Placed
O12880,C1542,03-02-2025,Placed
O12881,C1633,03-02-2025,Delivered
O12882,C1883,03-02-2025,Shipped
O12883,C1475,03-02-2025,Shipped
O12884,C1283,03-02-2025,Placed
O12885,C1198,03-02-2025,Placed
O12886,C1815,03-02-2025,Shipped
O12887,C1701,03-02-2025,Cancelled
O12888,C1509,03-02-2025,Shipped
O12889,C1163,03-02-2025,
O12890,C1055,03-02-2025,
O12891,C1291,03-02-2025,Shipped
O12892,C1445,03-02-2025,Delivered
O12893,C1342,03-02-2025,Cancelled
O12894,C1044,03-02-2025,Placed
O12895,C1758,03-02-2025,Placed
O12896,C1947,03-02-2025,Shipped
O12897,C1161,03-02-2025,Placed
O12898,C1496,03-02-2025,Placed
O12899,C1072,03-02-2025,Shipped
O12900,C1738,03-02-2025,Cancelled
O12901,C1606,03-02-2025,Delivered
O12902,C1429,03-02-2025,Shipped
O12903,C1765,03-02-2025,Delivered
O12904,C1235,03-02-2025,Placed
O12905,C1333,03-02-2025,Shipped
O12906,C1242,04-02-2025,Cancelled
O12907,C1890,04-02-2025,Shipped
O12908,C1384,04-02-2025,
O12909,C1075,04-02-2025,Cancelled
O12910,C1599,04-02-2025,Cancelled
O12911,C1055,04-02-2025,Cancelled
O12912,C1148,04-02-2025,Shipped
O12913,C1950,04-02-2025,Cancelled
O12914,C1182,04-02-2025,
O12915,C1382,04-02-2025,
O12916,C1468,04-02-2025,Shipped
O12917,C1647,04-02-2025,Delivered
O12918,C1998,04-02-2025,Delivered
O12919,C1207,04-02-2025,Delivered
O12920,C1130,04-02-2025,Placed
O12921,C1708,04-02-2025,Placed
O12922,C1287,04-02-2025,Shipped
O12923,C1113,04-02-2025,Cancelled
O12924,C1469,04-02-2025,Cancelled
O12925,C1175,04-02-2025,Delivered
O12926,C1225,04-02-2025,Delivered
O12927,C1618,04-02-2025,Shipped
O12928,C1808,04-02-2025,Shipped
O12929,C1591,04-02-2025,Shipped
O12930,C1088,04-02-2025,Cancelled
O12931,C1877,04-02-2025,Cancelled
O12932,C1882,04-02-2025,Shipped
O12933,C1605,04-02-2025,Cancelled
O12934,C1857,04-02-2025,Cancelled
O12935,C1285,04-02-2025,Placed
O12936,C1747,04-02-2025,Cancelled
O12937,C1753,04-02-2025,Shipped
O12938,C1253,04-02-2025,Delivered
O12939,C1444,04-02-2025,Shipped
O12940,C1913,04-02-2025,Shipped
O12941,C1935,04-02-2025,Placed
O12942,C1427,04-02-2025,Placed
O12943,C1041,04-02-2025,Cancelled
O12944,C1751,04-02-2025,Placed
O12945,C1435,04-02-2025,
O12946,C1490,04-02-2025,Placed
O12947,C1463,04-02-2025,Cancelled
O12948,C1246,04-02-2025,Placed
O12949,C1571,04-02-2025,Placed
O12950,C1709,04-02-2025,Cancelled
O12951,C1135,05-02-2025,Delivered
O12952,C1302,05-02-2025,Shipped
O12953,C1663,05-02-2025,Placed
O12954,C1016,05-02-2025,Cancelled
O12955,C1685,05-02-2025,Delivered
O12956,C1165,05-02-2025,Cancelled
O12957,C1878,05-02-2025,Placed
O12958,C1999,05-02-2025,Cancelled
O12959,C1474,05-02-2025,Shipped
O12960,C1895,05-02-2025,Cancelled
O12961,C1189,05-02-2025,Delivered
O12962,C1641,05-02-2025,Cancelled
O12963,C1720,05-02-2025,Placed
O12964,C1881,05-02-2025,Placed
O12965,C1394,05-02-2025,Delivered
O12966,C1543,05-02-2025,Placed
O12967,C1303,05-02-2025,Cancelled
O12968,C1770,05-02-2025,Delivered
O12969,C1714,05-02-2025,Shipped
O12970,C1806,05-02-2025,Placed
O12971,C1635,05-02-2025,Delivered
O12972,C1753,05-02-2025,Placed
O12973,C1527,05-02-2025,Delivered
O12974,C1909,05-02-2025,Placed
O12975,C1113,05-02-2025,
O12976,C1374,05-02-2025,Cancelled
O12977,C1633,05-02-2025,Placed
O12978,C1374,05-02-2025,Delivered
O12979,C1179,05-02-2025,Placed
O12980,C1574,05-02-2025,
O12981,C1141,05-02-2025,Delivered
O12982,C1244,05-02-2025,Placed
O12983,C1664,05-02-2025,Cancelled
O12984,C1755,05-02-2025,
O12985,C1771,05-02-2025,Shipped
O12986,C1328,05-02-2025,Delivered
O12987,C1919,05-02-2025,Delivered
O12988,C1515,05-02-2025,Cancelled
O12989,C1283,05-02-2025,Placed
O12990,C1064,05-02-2025,Delivered
O12991,C1353,05-02-2025,Cancelled
O12992,C1497,05-02-2025,Placed
O12993,C1481,05-02-2025,Delivered
O12994,C1462,05-02-2025,Delivered
O12995,C1819,05-02-2025,Placed
O12996,C1192,05-02-2025,Cancelled
O12997,C1089,05-02-2025,Placed
O12998,C1400,05-02-2025,Shipped
O12999,C1295,05-02-2025,Placed
O13000,C1111,05-02-2025,Shipped
O13001,C1282,05-02-2025,Placed
O13002,C1713,05-02-2025,Shipped
O13003,C1508,05-02-2025,Shipped
O13004,C1895,05-02-2025,
O13005,C1533,05-02-2025,Placed
O13006,C1300,05-02-2025,Cancelled
O13007,C1992,05-02-2025,Shipped
O13008,C1485,05-02-2025,Delivered
O13009,C1430,05-02-2025,Cancelled
O13010,C1755,05-02-2025,Placed
O13011,C1298,05-02-2025,Shipped
O13012,C1064,05-02-2025,Placed
O13013,C1892,05-02-2025,Shipped
O13014,C1854,05-02-2025,Delivered
O13015,C1421,05-02-2025,Delivered
O13016,C1671,05-02-2025,Delivered
O13017,C1497,05-02-2025,Cancelled
O13018,C1468,05-02-2025,Delivered
O13019,C1580,05-02-2025,Shipped
O13020,C1919,05-02-2025,Delivered
O13021,C1175,05-02-2025,Delivered
O13022,C1232,05-02-2025,Cancelled
O13023,C1380,05-02-2025,Delivered
O13024,C1788,05-02-2025,Placed
O13025,C1151,05-02-2025,Delivered
O13026,C1466,06-02-2025,Shipped
O13027,C1633,06-02-2025,Shipped
O13028,C1728,06-02-2025,Delivered
O13029,C1186,06-02-2025,Shipped
O13030,C1859,06-02-2025,Shipped
O13031,C1165,06-02-2025,Shipped
O13032,C1119,06-02-2025,Placed
O13033,C1324,06-02-2025,Shipped
O13034,C1451,06-02-2025,Delivered
O13035,C1378,06-02-2025,Shipped
O13036,C1210,06-02-2025,Placed
O13037,C1681,06-02-2025,Delivered
O13038,C1352,06-02-2025,Shipped
O13039,C1381,06-02-2025,Cancelled
O13040,C1552,06-02-2025,Shipped
O13041,C1546,06-02-2025,Delivered
O13042,C1124,06-02-2025,Placed
O13043,C1414,06-02-2025,Cancelled
O13044,C1786,06-02-2025,Shipped
O13045,C1970,06-02-2025,Cancelled
O13046,C1950,06-02-2025,Delivered
O13047,C1159,06-02-2025,Placed
O13048,C1993,06-02-2025,Delivered
O13049,C1662,06-02-2025,Delivered
O13050,C1485,06-02-2025,Delivered
O13051,C1992,06-02-2025,
O13052,C1818,06-02-2025,Cancelled
O13053,C1346,06-02-2025,Placed
O13054,C1749,06-02-2025,Cancelled
O13055,C1921,06-02-2025,Placed
O13056,C1142,06-02-2025,Placed
O13057,C1315,06-02-2025,Placed
O13058,C1411,06-02-2025,Shipped
O13059,C1456,06-02-2025,Delivered
O13060,C1094,06-02-2025,Delivered
O13061,C1056,06-02-2025,Shipped
O13062,C1597,06-02-2025,Shipped
O13063,C1800,06-02-2025,Delivered
O13064,C1200,06-02-2025,Placed
O13065,C1085,06-02-2025,Cancelled
O13066,C1693,06-02-2025,Placed
O13067,C1999,06-02-2025,Cancelled
O13068,C1199,06-02-2025,Cancelled
O13069,C1325,06-02-2025,Placed
O13070,C1930,06-02-2025,Delivered
O13071,C1407,06-02-2025,Shipped
O13072,C1733,06-02-2025,Cancelled
O13073,C1378,06-02-2025,Cancelled
O13074,C1381,06-02-2025,Placed
O13075,C1291,06-02-2025,Delivered
O13076,C1359,06-02-2025,Delivered
O13077,C1456,06-02-2025,Placed
O13078,C1220,06-02-2025,Cancelled
O13079,C1759,06-02-2025,Cancelled
O13080,C1822,06-02-2025,Cancelled
O13081,C1295,06-02-2025,Shipped
O13082,C1825,06-02-2025,Cancelled
O13083,C1746,06-02-2025,Cancelled
O13084,C1142,06-02-2025,Placed
O13085,C1147,06-02-2025,Shipped
O13086,C1310,06-02-2025,Cancelled
O13087,C1888,06-02-2025,Delivered
O13088,C1067,06-02-2025,Cancelled
O13089,C1090,06-02-2025,Placed
O13090,C1419,06-02-2025,Delivered
O13091,C1424,06-02-2025,Shipped
O13092,C1569,06-02-2025,Cancelled
O13093,C1727,06-02-2025,Shipped
O13094,C1204,06-02-2025,Shipped
O13095,C1852,06-02-2025,Cancelled
O13096,C1296,06-02-2025,Cancelled
O13097,C1043,06-02-2025,Delivered
O13098,C1854,06-02-2025,
O13099,C1505,06-02-2025,Cancelled
O13100,C1229,06-02-2025,Placed
O13101,C1810,06-02-2025,Placed
O13102,C1157,06-02-2025,Delivered
O13103,C1307,06-02-2025,
O13104,C1127,06-02-2025,Delivered
O13105,C1427,06-02-2025,Shipped
O13106,C1503,06-02-2025,Shipped
O13107,C1029,06-02-2025,Placed
O13108,C1783,06-02-2025,Delivered
O13109,C1504,06-02-2025,Placed
O13110,C1613,06-02-2025,Delivered
O13111,C1595,06-02-2025,Cancelled
O13112,C1579,06-02-2025,Cancelled
O13113,C1889,06-02-2025,Delivered
O13114,C1643,06-02-2025,Cancelled
O13115,C1997,06-02-2025,Placed
O13116,C1382,06-02-2025,Placed
O13117,C1865,06-02-2025,Delivered
O13118,C1595,07-02-2025,Placed
O13119,C1149,07-02-2025,Delivered
O13120,C1472,07-02-2025,Shipped
O13121,C1365,07-02-2025,Shipped
O13122,C1054,07-02-2025,Delivered
O13123,C1369,07-02-2025,Cancelled
O13124,C1651,07-02-2025,Delivered
O13125,C1049,07-02-2025,Delivered
O13126,C1298,07-02-2025,Placed
O13127,C1526,07-02-2025,Shipped
O13128,C1784,07-02-2025,Shipped
O13129,C1783,07-02-2025,Placed
O13130,C1613,07-02-2025,Shipped
O13131,C1556,07-02-2025,Delivered
O13132,C1893,07-02-2025,Delivered
O13133,C1846,07-02-2025,Delivered
O13134,C1277,07-02-2025,Delivered
O13135,C1098,07-02-2025,Delivered
O13136,C1843,07-02-2025,Shipped
O13137,C1013,07-02-2025,Shipped
O13138,C1530,07-02-2025,Delivered
O13139,C1381,07-02-2025,Cancelled
O13140,C1421,07-02-2025,Delivered
O13141,C1943,07-02-2025,Shipped
O13142,C1104,07-02-2025,Shipped
O13143,C1158,07-02-2025,Shipped
O13144,C1851,07-02-2025,Shipped
O13145,C1814,07-02-2025,Placed
O13146,C1427,07-02-2025,Cancelled
O13147,C1938,07-02-2025,Placed
O13148,C1119,07-02-2025,Shipped
O13149,C1945,07-02-2025,Placed
O13150,C1491,07-02-2025,Delivered
O13151,C1319,07-02-2025,Delivered
O13152,C1142,07-02-2025,Cancelled
O13153,C1911,07-02-2025,Delivered
O13154,C1176,07-02-2025,Delivered
O13155,C1029,07-02-2025,Placed
O13156,C1227,07-02-2025,Shipped
O13157,C1877,07-02-2025,Shipped
O13158,C1704,07-02-2025,Shipped
O13159,C1314,07-02-2025,Shipped
O13160,C1214,07-02-2025,
O13161,C1080,07-02-2025,Cancelled
O13162,C1707,07-02-2025,Placed
O13163,C1079,07-02-2025,Placed
O13164,C1793,07-02-2025,Cancelled
O13165,C1775,07-02-2025,Cancelled
O13166,C1043,07-02-2025,Shipped
O13167,C1110,07-02-2025,Placed
O13168,C1812,07-02-2025,Placed
O13169,C1480,07-02-2025,Placed
O13170,C1930,07-02-2025,Delivered
O13171,C1044,07-02-2025,Placed
O13172,C1308,07-02-2025,Placed
O13173,C1772,07-02-2025,Placed
O13174,C1801,07-02-2025,Placed
O13175,C1942,07-02-2025,Shipped
O13176,C1601,07-02-2025,Shipped
O13177,C1189,07-02-2025,Delivered
O13178,C1029,07-02-2025,Placed
O13179,C1866,08-02-2025,Delivered
O13180,C1971,08-02-2025,Delivered
O13181,C1360,08-02-2025,Shipped
O13182,C1875,08-02-2025,Shipped
O13183,C1517,08-02-2025,Placed
O13184,C1101,08-02-2025,Placed
O13185,C1541,08-02-2025,Shipped
O13186,C1732,08-02-2025,Shipped
O13187,C1987,08-02-2025,Delivered
O13188,C1175,08-02-2025,Placed
O13189,C1996,08-02-2025,Placed
O13190,C1946,08-02-2025,Shipped
O13191,C1942,08-02-2025,Cancelled
O13192,C1375,08-02-2025,Shipped
O13193,C1450,08-02-2025,Placed
O13194,C1185,08-02-2025,Delivered
O13195,C1388,08-02-2025,Cancelled
O13196,C1219,08-02-2025,Shipped
O13197,C1417,08-02-2025,Placed
O13198,C1779,08-02-2025,
O13199,C1126,08-02-2025,Cancelled
O13200,C1112,08-02-2025,Shipped
O13201,C1507,08-02-2025,Delivered
O13202,C1721,08-02-2025,Delivered
O13203,C1570,08-02-2025,Placed
O13204,C1084,08-02-2025,Delivered
O13205,C1505,08-02-2025,Placed
O13206,C1394,08-02-2025,Delivered
O13207,C1467,08-02-2025,Delivered
O13208,C1703,08-02-2025,Cancelled
O13209,C1231,08-02-2025,Cancelled
O13210,C1297,08-02-2025,Cancelled
O13211,C1193,08-02-2025,Placed
O13212,C1916,08-02-2025,Cancelled
O13213,C1961,08-02-2025,Delivered
O13214,C1183,08-02-2025,Placed
O13215,C1690,08-02-2025,Cancelled
O13216,C1688,08-02-2025,Placed
O13217,C1405,08-02-2025,Cancelled
O13218,C1535,08-02-2025,Placed
O13219,C1122,08-02-2025,Shipped
O13220,C1404,08-02-2025,Cancelled
O13221,C1711,08-02-2025,Placed
O13222,C1759,08-02-2025,Shipped
O13223,C1066,08-02-2025,Delivered
O13224,C1998,08-02-2025,Shipped
O13225,C1346,08-02-2025,Shipped
O13226,C1609,08-02-2025,Cancelled
O13227,C1125,08-02-2025,Shipped
O13228,C1858,08-02-2025,Cancelled
O13229,C1742,08-02-2025,Cancelled
O13230,C1285,08-02-2025,Delivered
O13231,C1774,08-02-2025,Cancelled
O13232,C1364,08-02-2025,Cancelled
O13233,C1682,08-02-2025,Cancelled
O13234,C1496,08-02-2025,Delivered
O13235,C1150,08-02-2025,Cancelled
O13236,C1125,09-02-2025,Delivered
O13237,C1501,09-02-2025,Cancelled
O13238,C1236,09-02-2025,Shipped
O13239,C1030,09-02-2025,Placed
O13240,C1755,09-02-2025,Placed
O13241,C1850,09-02-2025,Placed
O13242,C1510,09-02-2025,Placed
O13243,C1995,09-02-2025,Shipped
O13244,C1391,09-02-2025,Delivered
O13245,C1156,09-02-2025,Delivered
O13246,C1636,09-02-2025,Placed
O13247,C1778,09-02-2025,Placed
O13248,C1676,09-02-2025,Cancelled
O13249,C1811,09-02-2025,Cancelled
O13250,C1206,09-02-2025,Delivered
O13251,C1677,09-02-2025,Cancelled
O13252,C1502,09-02-2025,Delivered
O13253,C1555,09-02-2025,Delivered
O13254,C1828,09-02-2025,Placed
O13255,C1975,09-02-2025,Placed
O13256,C1440,09-02-2025,Placed
O13257,C1392,09-02-2025,Cancelled
O13258,C1322,09-02-2025,Cancelled
O13259,C1453,09-02-2025,Cancelled
O13260,C1036,09-02-2025,Placed
O13261,C1181,09-02-2025,Delivered
O13262,C1905,09-02-2025,Shipped
O13263,C1503,09-02-2025,Cancelled
O13264,C1137,09-02-2025,Delivered
O13265,C1732,09-02-2025,Cancelled
O13266,C1499,09-02-2025,
O13267,C1582,09-02-2025,Cancelled
O13268,C1675,09-02-2025,Cancelled
O13269,C1487,09-02-2025,Shipped
O13270,C1518,09-02-2025,Placed
O13271,C1400,09-02-2025,Delivered
O13272,C1506,09-02-2025,Cancelled
O13273,C1631,09-02-2025,Delivered
O13274,C1784,09-02-2025,Delivered
O13275,C1328,09-02-2025,Placed
O13276,C1028,09-02-2025,Placed
O13277,C1131,09-02-2025,Delivered
O13278,C1357,09-02-2025,Placed
O13279,C1783,09-02-2025,Delivered
O13280,C1389,09-02-2025,Placed
O13281,C1438,09-02-2025,Delivered
O13282,C1365,09-02-2025,Cancelled
O13283,C1057,10-02-2025,Shipped
O13284,C1253,10-02-2025,Shipped
O13285,C1663,10-02-2025,Delivered
O13286,C1606,10-02-2025,Placed
O13287,C1932,10-02-2025,Placed
O13288,C1889,10-02-2025,Delivered
O13289,C1117,10-02-2025,Delivered
O13290,C1173,10-02-2025,Placed
O13291,C1551,10-02-2025,Delivered
O13292,C1038,10-02-2025,Cancelled
O13293,C1673,10-02-2025,Cancelled
O13294,C1581,10-02-2025,Cancelled
O13295,C1273,10-02-2025,Placed
O13296,C1712,10-02-2025,Cancelled
O13297,C1602,10-02-2025,Placed
O13298,C1324,10-02-2025,Cancelled
O13299,C1584,10-02-2025,Cancelled
O13300,C1330,10-02-2025,Placed
O13301,C1827,10-02-2025,Cancelled
O13302,C1102,10-02-2025,Shipped
O13303,C1344,10-02-2025,Cancelled
O13304,C1514,10-02-2025,Delivered
O13305,C1170,10-02-2025,Delivered
O13306,C1372,10-02-2025,Cancelled
O13307,C1206,10-02-2025,Cancelled
O13308,C1650,10-02-2025,Placed
O13309,C1860,10-02-2025,Shipped
O13310,C1294,10-02-2025,Delivered
O13311,C1048,10-02-2025,Delivered
O13312,C1587,10-02-2025,Cancelled
O13313,C1823,10-02-2025,Shipped
O13314,C1639,10-02-2025,Placed
O13315,C1734,10-02-2025,Placed
O13316,C1606,10-02-2025,Delivered
O13317,C1279,10-02-2025,
O13318,C1580,10-02-2025,Cancelled
O13319,C1437,10-02-2025,Shipped
O13320,C1355,10-02-2025,Placed
O13321,C1667,10-02-2025,Delivered
O13322,C1516,10-02-2025,Delivered
O13323,C1443,10-02-2025,Delivered
O13324,C1204,10-02-2025,Cancelled
O13325,C1411,10-02-2025,Delivered
O13326,C1639,10-02-2025,Cancelled
O13327,C1687,10-02-2025,Shipped
O13328,C1902,10-02-2025,Placed
O13329,C1642,10-02-2025,Shipped
O13330,C1590,10-02-2025,Cancelled
O13331,C1218,10-02-2025,Cancelled
O13332,C1274,10-02-2025,Cancelled
O13333,C1957,10-02-2025,Placed
O13334,C1534,10-02-2025,Shipped
O13335,C1373,10-02-2025,Cancelled
O13336,C1151,10-02-2025,Shipped
O13337,C1154,10-02-2025,Delivered
O13338,C1864,10-02-2025,Cancelled
O13339,C1420,10-02-2025,Delivered
O13340,C1880,10-02-2025,Placed
O13341,C1649,10-02-2025,Shipped
O13342,C1866,10-02-2025,Cancelled
O13343,C1273,10-02-2025,Delivered
O13344,C1661,10-02-2025,Shipped
O13345,C1262,10-02-2025,Shipped
O13346,C1415,10-02-2025,Shipped
O13347,C1116,10-02-2025,Shipped
O13348,C1196,10-02-2025,Placed
O13349,C1251,10-02-2025,Delivered
O13350,C1475,10-02-2025,Cancelled
O13351,C1573,10-02-2025,Cancelled
O13352,C1432,10-02-2025,Placed
O13353,C1206,10-02-2025,Shipped
O13354,C1279,10-02-2025,Shipped
O13355,C1029,10-02-2025,Delivered
O13356,C1808,10-02-2025,Delivered
O13357,C1674,10-02-2025,Shipped
O13358,C1659,10-02-2025,Placed
O13359,C1986,10-02-2025,Cancelled
O13360,C1801,10-02-2025,Placed
O13361,C1056,10-02-2025,Placed
O13362,C1321,10-02-2025,Delivered
O13363,C1887,10-02-2025,Placed
O13364,C1922,10-02-2025,Cancelled
O13365,C1918,10-02-2025,Delivered
O13366,C1687,10-02-2025,Placed
O13367,C1406,10-02-2025,Shipped
O13368,C1241,10-02-2025,Placed
O13369,C1584,10-02-2025,Placed
O13370,C1534,10-02-2025,Delivered
O13371,C1508,10-02-2025,Placed
O13372,C1243,10-02-2025,Placed
O13373,C1791,10-02-2025,Delivered
O13374,C1337,10-02-2025,Cancelled
O13375,C1825,10-02-2025,Shipped
O13376,C1957,10-02-2025,
O13377,C1223,10-02-2025,Shipped
O13378,C1109,10-02-2025,Shipped
O13379,C1219,10-02-2025,Delivered
O13380,C1450,10-02-2025,Cancelled
O13381,C1260,10-02-2025,Placed
O13382,C1502,10-02-2025,Delivered
O13383,C1716,10-02-2025,Placed
O13384,C1324,10-02-2025,Cancelled
O13385,C1486,10-02-2025,Shipped
O13386,C1986,10-02-2025,Delivered
O13387,C1900,10-02-2025,Shipped
O13388,C1371,10-02-2025,Cancelled
O13389,C1732,10-02-2025,Delivered
O13390,C1841,10-02-2025,Delivered
O13391,C1021,10-02-2025,Placed
O13392,C1707,11-02-2025,Shipped
O13393,C1259,11-02-2025,Cancelled
O13394,C1316,11-02-2025,Delivered
O13395,C1924,11-02-2025,Placed
O13396,C1547,11-02-2025,Shipped
O13397,C1878,11-02-2025,Cancelled
O13398,C1397,11-02-2025,Placed
O13399,C1931,11-02-2025,
O13400,C1949,11-02-2025,Delivered
O13401,C1308,11-02-2025,Placed
O13402,C1958,11-02-2025,Shipped
O13403,C1304,11-02-2025,Shipped
O13404,C1880,11-02-2025,Shipped
O13405,C1937,11-02-2025,Cancelled
O13406,C1646,11-02-2025,Delivered
O13407,C1900,11-02-2025,Cancelled
O13408,C1808,11-02-2025,Placed
O13409,C1280,11-02-2025,Placed
O13410,C1842,11-02-2025,Cancelled
O13411,C1482,11-02-2025,Cancelled
O13412,C1948,11-02-2025,Delivered
O13413,C1734,11-02-2025,Cancelled
O13414,C1897,11-02-2025,Placed
O13415,C1844,11-02-2025,Shipped
O13416,C1715,11-02-2025,Delivered
O13417,C1518,11-02-2025,Placed
O13418,C1360,11-02-2025,Cancelled
O13419,C1616,11-02-2025,Delivered
O13420,C1464,11-02-2025,Placed
O13421,C1780,11-02-2025,Placed
O13422,C1656,11-02-2025,Shipped
O13423,C1645,11-02-2025,Cancelled
O13424,C1810,11-02-2025,Shipped
O13425,C1410,12-02-2025,Shipped
O13426,C1643,12-02-2025,Delivered
O13427,C1321,12-02-2025,Placed
O13428,C1113,12-02-2025,Shipped
O13429,C1255,12-02-2025,Shipped
O13430,C1867,12-02-2025,Cancelled
O13431,C1811,12-02-2025,Delivered
O13432,C1462,12-02-2025,Cancelled
O13433,C1894,12-02-2025,Shipped
O13434,C1266,12-02-2025,Shipped
O13435,C1703,12-02-2025,Delivered
O13436,C1818,12-02-2025,Delivered
O13437,C1203,12-02-2025,Placed
O13438,C1424,12-02-2025,Delivered
O13439,C1186,12-02-2025,Cancelled
O13440,C1897,12-02-2025,
O13441,C1967,12-02-2025,Shipped
O13442,C1021,12-02-2025,Placed
O13443,C1945,12-02-2025,Shipped
O13444,C1928,12-02-2025,Placed
O13445,C1203,13-02-2025,Delivered
O13446,C1718,13-02-2025,Shipped
O13447,C1050,13-02-2025,Cancelled
O13448,C1632,13-02-2025,Cancelled
O13449,C1614,13-02-2025,Delivered
O13450,C1152,13-02-2025,Placed
O13451,C1981,13-02-2025,
O13452,C1174,13-02-2025,Placed
O13453,C1014,13-02-2025,Cancelled
O13454,C1791,13-02-2025,Cancelled
O13455,C1847,13-02-2025,Cancelled
O13456,C1121,13-02-2025,Shipped
O13457,C1730,13-02-2025,Shipped
O13458,C1195,13-02-2025,Delivered
O13459,C1294,13-02-2025,Cancelled
O13460,C1391,13-02-2025,Shipped
O13461,C1441,13-02-2025,Shipped
O13462,C1614,13-02-2025,Shipped
O13463,C1843,13-02-2025,Delivered
O13464,C1744,13-02-2025,Shipped
O13465,C1428,13-02-2025,Shipped
O13466,C1418,13-02-2025,Shipped
O13467,C1029,13-02-2025,Delivered
O13468,C1999,13-02-2025,Delivered
O13469,C1241,13-02-2025,Cancelled
O13470,C1929,13-02-2025,Shipped
O13471,C1378,13-02-2025,Cancelled
O13472,C1087,13-02-2025,Placed
O13473,C1480,13-02-2025,Shipped
O13474,C1892,13-02-2025,Delivered
O13475,C1997,13-02-2025,Cancelled
O13476,C1703,13-02-2025,Shipped
O13477,C1730,13-02-2025,Cancelled
O13478,C1725,13-02-2025,Cancelled
O13479,C1753,13-02-2025,Delivered
O13480,C1074,13-02-2025,Placed
O13481,C1570,13-02-2025,Placed
O13482,C1053,13-02-2025,Delivered
O13483,C1953,13-02-2025,Shipped
O13484,C1482,13-02-2025,Delivered
O13485,C1620,13-02-2025,Placed
O13486,C1005,13-02-2025,Delivered
O13487,C1516,13-02-2025,Cancelled
O13488,C1309,13-02-2025,Cancelled
O13489,C1687,13-02-2025,Delivered
O13490,C1135,13-02-2025,Placed
O13491,C1594,13-02-2025,Shipped
O13492,C1266,13-02-2025,Shipped
O13493,C1515,13-02-2025,Cancelled
O13494,C1952,13-02-2025,Delivered
O13495,C1898,13-02-2025,Cancelled
O13496,C1135,13-02-2025,Placed
O13497,C1324,13-02-2025,Cancelled
O13498,C1145,13-02-2025,
O13499,C1119,13-02-2025,Delivered
O13500,C1045,13-02-2025,Shipped
O13501,C1511,13-02-2025,Delivered
O13502,C1765,13-02-2025,Delivered
O13503,C1948,13-02-2025,Cancelled
O13504,C1289,13-02-2025,Delivered
O13505,C1627,13-02-2025,Delivered
O13506,C1529,13-02-2025,Delivered
O13507,C1446,13-02-2025,Shipped
O13508,C1323,13-02-2025,Cancelled
O13509,C1782,13-02-2025,Shipped
O13510,C1569,13-02-2025,Cancelled
O13511,C1054,13-02-2025,Shipped
