order_id,product_id,quantity,unit_price,total_price,discount
O14034,P1055,2,56.75,87.4,0.23
O23681,P1089,1,49.88,39.9,0.2
O18139,P1095,2,270.19,416.09,0.23
O17365,P1214,2,43.95,72.96,0.17
O21835,P1071,1,97.25,92.39,0.05
O15764,P1049,5,41.29,148.64,0.28
O16692,P1246,5,64.56,306.66,0.05
O12209,P1070,1,83.02,60.6,0.27
O18648,P1225,3,171.94,500.35,0.03
O23515,P1265,1,299.92,269.93,0.1
O17217,P1133,3,213.72,532.16,0.17
O21714,P1138,5,198.49,913.05,0.08
O14146,P1074,1,90.81,69.02,0.24
O22516,P1204,1,36.47,36.11,0.01
O15440,P1179,5,176.89,645.65,0.27
O17356,P1172,3,188.6,554.48,0.02
O16656,P1099,5,236.16,873.79,0.26
O12275,P1120,1,286.64,229.31,0.2
O19828,P1267,5,283.98,1178.52,0.17
O18372,P1092,3,201.4,447.11,0.26
O23803,P1141,5,37.25,182.52,0.02
O15618,P1063,2,259.61,477.68,0.08
O15178,P1294,3,54.05,154.04,0.05
O20878,P1265,3,299.92,872.77,0.03
O12452,P1260,3,120.46,346.92,0.04
O15473,P1288,5,278.71,1142.71,0.18
O16584,P1252,5,57.16,274.37,0.04
O12859,P1264,2,260.77,380.72,0.27
O19380,P1117,1,219.51,199.75,0.09
O17589,P1224,2,34.22,60.23,0.12
O12216,P1005,5,291.27,1179.64,0.19
O17736,P1064,3,158.12,360.51,0.24
O10715,P1063,5,259.61,1077.38,0.17
O20915,P1255,1,131.29,106.34,0.19
O11620,P1276,3,172.67,367.79,0.29
O22673,P1095,3,270.19,786.25,0.03
O11707,P1158,2,60.26,92.8,
O18466,P1185,2,15.28,26.59,0.13
O17180,P1116,2,152.83,284.26,0.07
O19127,P1088,5,122.15,458.06,0.25
O20992,P1013,2,159.13,270.52,0.15
O13876,P1158,2,60.26,112.08,0.07
O23164,P1278,2,18.35,33.4,0.09
O23669,P1168,5,214.06,770.62,0.28
O12258,P1288,2,278.71,540.7,0.03
O15867,P1256,3,261.16,767.81,0.02
O16933,P1206,5,176.3,802.17,0.09
O13059,P1054,5,32.32,134.13,
O24638,P1057,5,262.72,1208.51,0.08
O11423,P1161,1,91.18,77.5,0.15
O13713,P1020,3,153.6,442.37,0.04
O16577,P1225,3,171.94,484.87,0.06
O18146,P1194,3,243.98,673.38,0.08
O20509,P1270,1,185.79,143.06,0.23
O19167,P1232,3,118.71,256.41,0.28
O13289,P1254,5,220.46,1080.25,0.02
O20679,P1245,1,189.84,144.28,0.24
O21567,P1293,3,47.38,125.08,0.12
O23638,P1119,2,61.36,116.58,0.05
O16724,P1101,2,270.58,503.28,
O17881,P1136,2,274.84,522.2,0.05
O20271,P1223,3,228.48,568.92,0.17
O10066,P1275,5,257.13,1028.52,0.2
O10515,P1156,1,289.17,274.71,0.05
O21956,P1237,1,297.96,247.31,0.17
O12435,P1115,5,155.76,708.71,0.09
O16759,P1178,3,179.87,523.42,0.03
O24014,P1034,5,296.2,1406.95,0.05
O20431,P1005,1,291.27,276.71,0.05
O19592,P1203,5,13.14,57.82,0.12
O11236,P1182,3,121.97,358.59,0.02
O19910,P1184,1,30.11,22.58,0.25
O19282,P1227,1,152.86,140.63,0.08
O10104,P1236,1,268.43,252.32,0.06
O19786,P1237,1,297.96,280.08,0.06
O17040,P1006,5,71.58,347.16,0.03
O15826,P1251,3,246.0,575.64,0.22
O15061,P1165,3,229.78,496.32,0.28
O15095,P1295,2,195.85,379.95,0.03
O10634,P1129,1,38.18,29.02,0.24
O11574,P1002,5,55.24,198.86,0.28
O24501,P1019,3,137.64,355.11,
O23995,P1136,5,274.84,1016.91,0.26
O12134,P1271,5,204.79,767.96,0.25
O21914,P1016,3,285.18,752.88,0.12
O24126,P1256,2,261.16,506.65,0.03
O23179,P1115,1,155.76,130.84,0.16
O20595,P1199,3,228.82,556.03,0.19
O12963,P1236,2,268.43,510.02,0.05
O15568,P1245,5,189.84,749.87,0.21
O21247,P1183,2,272.55,485.14,0.11
O10925,P1017,5,244.44,1051.09,0.14
O22676,P1154,2,88.54,132.81,0.25
O12586,P1013,1,159.13,124.12,0.22
O16744,P1291,5,105.34,400.29,0.24
O16119,P1259,5,53.62,203.76,0.24
O19331,P1276,1,172.67,134.68,0.22
O10751,P1179,5,176.89,663.34,0.25
O10968,P1185,5,15.28,64.94,0.15
O22304,P1027,1,277.34,224.65,0.19
O24164,P1271,1,204.79,149.5,0.27
O23332,P1283,5,136.87,609.07,0.11
O11527,P1130,2,297.12,558.59,0.06
O20960,P1004,3,215.34,497.44,
O10015,P1011,2,116.24,165.06,0.29
O15858,P1075,1,79.47,57.22,0.28
O10367,P1188,5,16.75,82.08,0.02
O14419,P1187,2,102.5,145.55,0.29
O12419,P1203,5,13.14,59.79,0.09
O16889,P1187,3,102.5,224.48,
O14017,P1296,3,110.24,307.57,0.07
O23632,P1151,3,194.85,491.02,0.16
O22497,P1056,5,244.35,965.18,0.21
O15544,P1287,2,285.36,536.48,0.06
O17062,P1095,3,270.19,802.46,0.01
O10997,P1006,3,71.58,197.56,0.08
O13153,P1045,3,216.84,572.46,0.12
O18177,P1036,5,246.48,1096.84,0.11
O21008,P1182,3,121.97,362.25,0.01
O11303,P1022,1,202.13,161.7,0.2
O16737,P1026,1,269.5,256.02,0.05
O12571,P1156,3,289.17,746.06,0.14
O21487,P1299,3,21.85,54.41,0.17
O13149,P1126,5,101.91,402.54,0.21
O15625,P1109,3,256.27,615.05,0.2
O19822,P1097,5,111.27,411.7,0.26
O15184,P1155,2,32.75,50.44,0.23
O10972,P1267,3,283.98,673.03,0.21
O21856,P1276,1,172.67,129.5,0.25
O21028,P1110,3,174.81,372.35,0.29
O24444,P1054,3,32.32,73.69,0.24
O12681,P1191,2,264.47,449.6,0.15
O22496,P1107,2,78.8,135.54,0.14
O10814,P1115,1,155.76,124.61,0.2
O16543,P1251,3,246.0,664.2,0.1
O21936,P1237,2,297.96,572.08,0.04
O10335,P1108,2,226.48,394.08,0.13
O20275,P1253,2,248.54,427.49,0.14
O19881,P1246,5,64.56,309.89,0.04
O17503,P1175,3,258.38,751.89,0.03
O14831,P1275,3,257.13,709.68,0.08
O13723,P1213,2,267.43,476.03,0.11
O22709,P1010,2,50.45,86.77,
O19718,P1107,3,78.8,182.03,0.23
O15653,P1118,5,17.05,80.13,0.06
O18606,P1092,5,201.4,725.04,0.28
O18173,P1160,3,217.23,560.45,0.14
O24387,P1230,1,198.27,168.53,0.15
O14832,P1118,5,17.05,72.46,0.15
O17445,P1070,2,83.02,144.45,0.13
O14289,P1259,5,53.62,254.69,0.05
O21786,P1074,3,90.81,198.87,0.27
O20163,P1287,5,285.36,1169.98,0.18
O12463,P1285,2,237.26,374.87,0.21
O20837,P1257,3,17.65,43.95,
O11683,P1185,1,15.28,11.92,0.22
O16718,P1000,5,285.71,1099.98,0.23
O20286,P1081,1,165.37,162.06,0.02
O10356,P1039,1,43.6,40.11,0.08
O19772,P1099,5,236.16,873.79,0.26
O19159,P1243,3,91.48,257.97,
O14777,P1220,2,296.13,503.42,0.15
O20053,P1202,2,269.7,399.16,0.26
O19485,P1148,2,72.59,104.53,
O11081,P1008,5,162.18,648.72,0.2
O20421,P1221,3,117.49,281.98,0.2
O12148,P1026,1,269.5,226.38,0.16
O12108,P1253,2,248.54,382.75,0.23
O16941,P1267,3,283.98,613.4,0.28
O18289,P1209,3,228.19,568.19,
O19903,P1065,5,74.41,316.24,0.15
O22694,P1107,1,78.8,66.98,0.15
O24198,P1266,2,171.08,266.88,0.22
O14656,P1210,1,238.99,231.82,0.03
O10028,P1007,3,63.19,185.78,0.02
O20539,P1067,3,103.73,280.07,0.1
O17693,P1126,1,101.91,87.64,0.14
O15925,P1206,3,176.3,497.17,0.06
O13745,P1284,3,110.99,233.08,0.3
O21117,P1183,3,272.55,678.65,0.17
O24618,P1071,5,97.25,345.24,0.29
O15738,P1229,1,44.46,32.46,
O20660,P1243,2,91.48,140.88,0.23
O22625,P1179,2,176.89,254.72,0.28
O14699,P1166,2,43.66,79.46,0.09
O14345,P1013,3,159.13,377.14,0.21
O10915,P1224,5,34.22,159.12,0.07
O21334,P1128,1,211.85,203.38,0.04
O18423,P1032,1,167.38,159.01,0.05
O16789,P1134,2,95.14,184.57,
O11165,P1128,2,211.85,343.2,0.19
O19681,P1113,3,124.0,342.24,0.08
O19999,P1116,3,152.83,334.7,0.27
O13910,P1270,3,185.79,440.32,0.21
O17369,P1217,3,213.28,518.27,0.19
O24039,P1179,3,176.89,530.67,0.0
O20147,P1133,1,213.72,194.49,0.09
O22163,P1158,5,60.26,244.05,0.19
O13428,P1240,1,211.77,150.36,0.29
O12556,P1153,2,103.66,207.32,0.0
O11201,P1048,1,133.99,123.27,0.08
O23011,P1214,1,43.95,35.16,0.2
O12989,P1112,5,80.76,314.96,0.22
O15055,P1154,2,88.54,164.68,0.07
O11550,P1168,1,214.06,207.64,0.03
O15232,P1078,3,230.87,623.35,0.1
O14302,P1276,5,172.67,707.95,0.18
O19070,P1264,2,260.77,412.02,0.21
O22570,P1176,5,57.25,251.9,
O20414,P1187,5,102.5,497.12,0.03
O10849,P1047,5,153.2,589.82,0.23
O10954,P1016,3,285.18,778.54,0.09
O24020,P1114,1,193.03,189.17,0.02
O17273,P1286,1,190.41,184.7,0.03
O20186,P1289,3,84.89,224.11,0.12
O20572,P1033,1,242.64,218.38,0.1
O20460,P1181,5,168.23,799.09,0.05
O12132,P1144,5,181.34,852.3,0.06
O20956,P1271,2,204.79,409.58,0.0
O13039,P1299,5,21.85,103.79,0.05
O16630,P1275,2,257.13,514.26,0.0
O14183,P1110,2,174.81,262.22,0.25
O12129,P1029,5,104.35,396.53,0.24
O15483,P1096,5,193.6,880.88,0.09
O12505,P1170,1,147.31,132.58,0.1
O22599,P1076,5,151.94,630.55,0.17
O19934,P1249,1,296.0,257.52,0.13
O14183,P1131,5,160.32,705.41,0.12
O10656,P1296,5,110.24,529.15,0.04
O18411,P1290,2,294.21,500.16,0.15
O17224,P1239,5,161.7,768.08,0.05
O18104,P1091,3,264.43,571.17,0.28
O12671,P1112,2,80.76,150.21,0.07
O20163,P1203,5,13.14,57.16,0.13
O23693,P1169,2,38.37,63.69,0.17
O16370,P1141,1,37.25,31.66,0.15
O23283,P1179,3,176.89,429.84,0.19
O15930,P1097,3,111.27,267.05,0.2
O14386,P1243,1,91.48,64.95,0.29
O24194,P1250,2,165.47,287.92,0.13
O18305,P1289,3,84.89,239.39,
O17411,P1241,2,191.99,364.78,0.05
O18639,P1270,2,185.79,271.25,0.27
O16549,P1143,2,167.37,284.53,0.15
O22162,P1193,1,61.46,60.85,0.01
O11648,P1182,5,121.97,585.46,0.04
O23160,P1116,3,152.83,366.79,0.2
O11714,P1060,3,269.87,736.75,
O19884,P1255,3,131.29,338.73,
O12718,P1222,5,284.7,1039.16,0.27
O14654,P1077,5,80.2,296.74,0.26
O23963,P1225,5,171.94,773.73,
O11619,P1144,3,181.34,435.22,0.2
O20531,P1198,3,134.41,346.78,0.14
O22035,P1040,2,190.76,316.66,0.17
O13163,P1076,2,151.94,279.57,0.08
O11157,P1222,5,284.7,1138.8,0.2
O19406,P1065,2,74.41,147.33,
O11167,P1225,2,171.94,330.12,0.04
O20504,P1105,3,210.65,461.32,0.27
O23390,P1140,5,108.02,529.3,0.02
O15398,P1100,5,34.4,172.0,0.0
O24415,P1030,1,88.69,70.95,0.2
O20096,P1039,5,43.6,189.66,0.13
O22278,P1173,1,23.14,16.2,0.3
O24079,P1293,5,47.38,222.69,0.06
O16217,P1042,3,104.3,306.64,0.02
O20329,P1103,1,202.42,196.35,0.03
O12334,P1104,1,56.63,51.53,0.09
O23150,P1138,1,198.49,174.67,0.12
O23136,P1082,1,252.24,221.97,0.12
O22876,P1174,1,191.5,164.69,0.14
O12810,P1119,5,61.36,230.1,0.25
O18656,P1064,5,158.12,640.39,0.19
O15041,P1066,3,107.91,281.65,0.13
O24545,P1280,5,71.76,330.1,0.08
O10924,P1036,1,246.48,234.16,0.05
O15751,P1073,1,155.78,113.72,0.27
O20428,P1157,2,211.83,415.19,0.02
O15334,P1055,2,56.75,110.1,0.03
O18400,P1236,1,268.43,193.27,0.28
O24329,P1031,5,113.46,414.13,0.27
O13166,P1071,1,97.25,87.52,0.1
O20060,P1146,1,114.46,90.42,0.21
O15421,P1256,2,261.16,490.98,0.06
O24534,P1021,5,273.7,1245.34,0.09
O23675,P1043,5,194.89,964.71,0.01
O19798,P1238,2,170.62,279.82,0.18
O12795,P1181,5,168.23,731.8,0.13
O20382,P1158,2,60.26,102.44,0.15
O21614,P1247,5,112.47,455.5,0.19
O14701,P1234,5,289.33,1432.18,0.01
O22692,P1220,2,296.13,479.73,0.19
O12932,P1164,5,81.84,302.81,0.26
O18447,P1153,5,103.66,399.09,0.23
O15197,P1052,2,82.29,131.66,0.2
O11455,P1166,1,43.66,34.05,0.22
O22236,P1119,3,61.36,141.74,0.23
O12679,P1061,3,41.92,121.99,0.03
O22446,P1011,2,116.24,213.88,0.08
O18831,P1203,5,13.14,51.25,
O12195,P1002,1,55.24,49.72,0.1
O17282,P1201,3,249.67,554.27,0.26
O17308,P1131,2,160.32,224.45,0.3
O22007,P1297,1,147.45,141.55,0.04
O15086,P1286,3,190.41,468.41,0.18
O14113,P1158,3,60.26,175.36,0.03
O23258,P1224,1,34.22,28.4,0.17
O19727,P1290,5,294.21,1397.5,0.05
O20809,P1088,3,122.15,293.16,0.2
O15170,P1003,5,261.19,1110.06,0.15
O12880,P1257,3,17.65,51.89,
O20963,P1132,2,224.82,404.68,0.1
O19058,P1219,3,33.59,76.59,0.24
O10103,P1084,2,181.36,326.45,0.1
O22565,P1215,5,230.84,1108.03,0.04
O17319,P1048,1,133.99,101.83,0.24
O23824,P1102,3,12.67,29.65,0.22
O17380,P1219,2,33.59,64.49,0.04
O20907,P1089,5,49.88,184.56,0.26
O18649,P1258,3,245.06,573.44,0.22
O10090,P1193,5,61.46,273.5,0.11
O10963,P1110,3,174.81,398.57,0.24
O21041,P1073,1,155.78,146.43,0.06
O18874,P1119,2,61.36,106.77,0.13
O15727,P1080,1,193.37,164.36,0.15
O20589,P1087,1,60.57,47.85,
O22948,P1246,1,64.56,47.77,0.26
O13137,P1175,1,258.38,204.12,0.21
O20699,P1114,5,193.03,830.03,0.14
O17420,P1249,2,296.0,414.4,0.3
O10310,P1011,5,116.24,511.46,0.12
O15818,P1151,1,194.85,155.88,0.2
O14487,P1274,3,233.97,589.6,0.16
O23576,P1210,3,238.99,544.9,0.24
O16787,P1260,5,120.46,451.72,0.25
O11264,P1185,5,15.28,68.76,
O23205,P1035,5,67.63,243.47,0.28
O21930,P1164,5,81.84,315.08,0.23
O21244,P1264,5,260.77,1264.73,0.03
O23044,P1146,1,114.46,104.16,0.09
O11511,P1117,3,219.51,520.24,0.21
O10894,P1241,3,191.99,483.81,0.16
O13843,P1174,3,191.5,563.01,0.02
O10024,P1137,1,155.44,111.92,0.28
O10016,P1040,2,190.76,282.32,0.26
O16425,P1084,3,181.36,402.62,0.26
O15606,P1268,5,81.73,335.09,0.18
O16201,P1089,3,49.88,148.14,0.01
O17560,P1100,3,34.4,86.69,
O16869,P1298,5,59.97,272.86,0.09
O15943,P1191,5,264.47,991.76,0.25
O24457,P1299,2,21.85,41.95,0.04
O21880,P1272,2,113.87,184.47,0.19
O19632,P1043,5,194.89,750.33,0.23
O17859,P1247,3,112.47,273.3,0.19
O11369,P1112,1,80.76,62.99,0.22
O15530,P1002,1,55.24,39.77,0.28
O17097,P1092,3,201.4,453.15,0.25
O20064,P1269,1,47.46,39.39,0.17
O22980,P1147,2,161.45,226.03,0.3
O13953,P1153,2,103.66,155.49,0.25
O10893,P1297,3,147.45,424.66,0.04
O24601,P1166,5,43.66,205.2,0.06
O22464,P1150,2,164.09,265.83,0.19
O11921,P1116,3,152.83,320.94,0.3
O21517,P1083,5,64.09,259.56,0.19
O20427,P1243,1,91.48,73.18,0.2
O24152,P1215,5,230.84,842.57,0.27
O23727,P1113,1,124.0,91.76,0.26
O23724,P1142,5,20.42,100.06,0.02
O23649,P1078,3,230.87,491.75,0.29
O13609,P1244,5,268.18,1300.67,
O13600,P1077,1,80.2,79.4,0.01
O15275,P1119,2,61.36,95.72,0.22
O22714,P1145,3,20.83,52.49,0.16
O12701,P1060,1,269.87,223.99,0.17
O18040,P1004,1,215.34,183.04,0.15
O20402,P1052,5,82.29,357.96,0.13
O12440,P1058,2,64.11,102.58,0.2
O11022,P1186,5,208.07,759.46,0.27
O11825,P1282,3,181.08,461.75,0.15
O24215,P1186,1,208.07,191.42,0.08
O17847,P1050,1,194.56,175.1,0.1
O24067,P1145,1,20.83,17.71,0.15
O17075,P1069,5,291.82,1079.73,0.26
O11994,P1140,5,108.02,415.88,0.23
O19894,P1137,1,155.44,144.56,0.07
O13608,P1278,5,18.35,82.58,0.1
O23883,P1068,5,213.88,908.99,0.15
O10945,P1027,3,277.34,707.22,0.15
O19440,P1276,1,172.67,132.96,0.23
O14410,P1117,1,219.51,173.41,0.21
O11959,P1194,5,243.98,1061.31,0.13
O20762,P1011,5,116.24,511.46,0.12
O17259,P1151,5,194.85,847.6,
O21054,P1070,2,83.02,166.04,0.0
O11702,P1053,3,229.11,494.88,
O16756,P1022,5,202.13,1000.54,0.01
O10528,P1272,5,113.87,466.87,0.18
O21028,P1185,1,15.28,13.29,0.13
O19003,P1115,5,155.76,552.95,0.29
O14442,P1273,5,204.76,890.71,0.13
O23556,P1266,1,171.08,147.13,0.14
O24139,P1133,2,213.72,401.79,0.06
O12450,P1045,2,216.84,351.28,0.19
O10301,P1089,5,49.88,244.41,0.02
O18864,P1159,3,82.57,247.71,0.0
O21667,P1179,5,176.89,796.0,0.1
O17410,P1018,2,38.32,69.74,0.09
O14193,P1217,2,213.28,302.86,0.29
O17459,P1077,3,80.2,240.6,0.0
O20186,P1064,5,158.12,727.35,0.08
O18700,P1108,5,226.48,860.62,0.24
O18812,P1061,5,41.92,165.58,0.21
O12899,P1257,5,17.65,62.66,0.29
O14155,P1227,2,152.86,305.72,0.0
O21403,P1211,2,153.38,257.68,0.16
O10200,P1251,1,246.0,204.18,0.17
O19336,P1211,5,153.38,544.5,0.29
O11061,P1078,3,230.87,554.09,0.2
O14216,P1289,5,84.89,365.03,0.14
O23342,P1082,3,252.24,635.64,0.16
O19673,P1261,3,254.21,716.87,0.06
O10261,P1162,1,223.99,172.47,0.23
O23310,P1188,2,16.75,29.14,0.13
O23959,P1162,2,223.99,344.94,0.23
O16302,P1029,5,104.35,433.05,0.17
O24055,P1123,2,290.33,534.21,
O21908,P1176,1,57.25,56.68,0.01
O11075,P1226,3,272.84,663.0,0.19
O16256,P1140,5,108.02,480.69,0.11
O22529,P1217,1,213.28,179.16,0.16
O14538,P1064,1,158.12,143.89,0.09
O18776,P1235,2,291.26,419.41,0.28
O18760,P1274,2,233.97,369.67,0.21
O14813,P1105,5,210.65,1032.18,0.02
O15055,P1066,1,107.91,104.67,0.03
O20497,P1279,2,189.89,292.43,0.23
O17362,P1239,1,161.7,129.36,0.2
O16883,P1181,3,168.23,373.47,0.26
O10916,P1100,3,34.4,91.85,0.11
O20979,P1038,2,31.47,54.13,0.14
O20877,P1185,2,15.28,22.31,0.27
O20824,P1257,1,17.65,15.18,0.14
O16122,P1260,5,120.46,457.75,0.24
O20464,P1281,2,14.22,23.61,0.17
O17687,P1230,1,198.27,162.58,0.18
O23046,P1221,2,117.49,216.18,0.08
O11935,P1199,1,228.82,160.17,0.3
O15973,P1160,1,217.23,199.85,0.08
O18399,P1038,1,31.47,28.95,0.08
O21618,P1058,2,64.11,103.86,0.19
O16245,P1093,1,171.01,167.59,
O10431,P1085,3,14.81,34.21,0.23
O17210,P1292,1,79.64,70.88,0.11
O14978,P1182,5,121.97,445.19,0.27
O22020,P1265,3,299.92,755.8,0.16
O14610,P1053,3,229.11,646.09,0.06
O10982,P1207,3,140.05,378.14,0.1
O21179,P1037,1,221.41,172.7,0.22
O15383,P1169,1,38.37,32.61,0.15
O19909,P1217,2,213.28,307.12,0.28
O20096,P1295,3,195.85,493.54,0.16
O12551,P1091,5,264.43,965.17,0.27
O19170,P1249,1,296.0,248.64,0.16
O24178,P1291,1,105.34,77.95,0.26
O20194,P1277,2,127.01,182.89,0.28
O17110,P1102,1,12.67,12.04,0.05
O10345,P1244,5,268.18,1072.72,0.2
O21110,P1243,1,91.48,75.93,0.17
O20493,P1251,5,246.0,1119.3,0.09
O23547,P1297,1,147.45,135.65,0.08
O24623,P1125,3,121.68,317.58,0.13
O15051,P1196,1,235.16,223.4,0.05
O17027,P1212,5,169.36,677.44,0.2
O24271,P1124,5,257.37,1183.9,0.08
O11573,P1155,1,32.75,26.53,0.19
O17813,P1093,5,171.01,743.89,0.13
O21220,P1193,2,61.46,102.02,
O23684,P1017,3,244.44,725.99,0.01
O12673,P1023,1,160.82,151.17,0.06
O16704,P1072,5,20.7,75.55,0.27
O10821,P1155,1,32.75,30.13,0.08
O15608,P1191,3,264.47,571.26,0.28
O19082,P1053,2,229.11,389.49,0.15
O14589,P1038,1,31.47,25.81,0.18
O14177,P1000,5,285.71,1042.84,
O17938,P1218,3,248.34,543.86,0.27
O21496,P1009,5,94.46,406.18,0.14
O12894,P1001,3,183.61,534.31,0.03
O10110,P1191,1,264.47,227.44,0.14
O13776,P1118,1,17.05,14.15,0.17
O13232,P1242,1,271.34,208.93,0.23
O15988,P1072,1,20.7,19.87,0.04
O22229,P1160,5,217.23,944.95,0.13
O11513,P1061,5,41.92,192.83,0.08
O15694,P1215,5,230.84,946.44,0.18
O12917,P1119,2,61.36,101.86,0.17
O21243,P1131,3,160.32,461.72,0.04
O20006,P1177,3,196.3,571.23,0.03
O20382,P1216,5,39.33,194.68,0.01
O16870,P1259,3,53.62,131.91,0.18
O20572,P1115,1,155.76,132.4,0.15
O19994,P1272,3,113.87,286.95,0.16
O19663,P1288,3,278.71,702.35,0.16
O24153,P1224,2,34.22,60.23,0.12
O12967,P1071,3,97.25,207.14,0.29
O11233,P1161,1,91.18,72.94,0.2
O11355,P1267,1,283.98,230.02,0.19
O12232,P1030,5,88.69,430.15,0.03
O13807,P1035,2,67.63,112.27,0.17
O14298,P1260,2,120.46,192.74,0.2
O12374,P1163,5,187.4,815.19,0.13
O22319,P1187,5,102.5,512.5,0.0
O21425,P1125,5,121.68,535.39,
O10898,P1276,3,172.67,497.29,0.04
O19457,P1256,3,261.16,665.96,0.15
O23931,P1263,2,89.29,150.01,0.16
O16924,P1236,2,268.43,429.49,0.2
O13846,P1047,3,153.2,349.3,0.24
O22147,P1094,3,80.14,182.72,
O14324,P1044,2,146.94,208.65,0.29
O21372,P1060,3,269.87,769.13,0.05
O14195,P1266,2,171.08,280.57,0.18
O11497,P1108,2,226.48,448.43,0.01
O18562,P1075,1,79.47,67.55,0.15
O11920,P1260,1,120.46,89.14,0.26
O15133,P1083,3,64.09,138.43,0.28
O17819,P1178,5,179.87,827.4,0.08
O19863,P1072,3,20.7,59.62,0.04
O22757,P1025,1,234.79,223.05,0.05
O21013,P1299,3,21.85,48.51,0.26
O24255,P1078,1,230.87,175.46,0.24
O13452,P1080,3,193.37,452.49,0.22
O16036,P1160,2,217.23,421.43,0.03
O12573,P1173,2,23.14,42.11,0.09
O17709,P1028,3,66.84,168.44,0.16
O10228,P1107,2,78.8,116.62,0.26
O19990,P1161,5,91.18,369.28,0.19
O13968,P1294,1,54.05,52.97,0.02
O17583,P1054,3,32.32,92.11,
O12733,P1265,3,299.92,890.76,0.01
O12451,P1007,2,63.19,116.27,0.08
O12411,P1108,3,226.48,645.47,0.05
O13845,P1159,3,82.57,200.65,0.19
O21446,P1269,2,47.46,94.92,0.0
O11572,P1087,2,60.57,111.45,0.08
O19321,P1273,3,204.76,577.42,0.06
O23069,P1144,5,181.34,888.57,0.02
O22969,P1056,5,244.35,867.44,0.29
O15339,P1049,5,41.29,183.74,0.11
O12716,P1028,1,66.84,65.5,0.02
O18041,P1001,2,183.61,257.05,0.3
O24524,P1079,2,221.18,384.85,
O16124,P1160,1,217.23,171.61,0.21
O10201,P1100,5,34.4,149.64,
O21623,P1069,3,291.82,682.86,0.22
O24035,P1090,3,42.91,128.73,0.0
O22636,P1139,3,240.78,541.76,0.25
O21803,P1296,1,110.24,98.11,0.11
O24635,P1232,3,118.71,299.15,0.16
O22811,P1192,2,243.01,393.68,0.19
O20045,P1064,3,158.12,441.15,
O10682,P1136,5,274.84,1030.65,0.25
O24056,P1078,2,230.87,434.04,0.06
O18509,P1224,5,34.22,162.54,0.05
O13066,P1110,3,174.81,503.45,0.04
O22036,P1264,3,260.77,704.08,0.1
O18545,P1019,5,137.64,509.27,0.26
O22263,P1128,2,211.85,296.59,0.3
O19446,P1258,2,245.06,446.01,0.09
O24209,P1029,5,104.35,506.1,0.03
O10381,P1016,5,285.18,1183.5,0.17
O24363,P1116,2,152.83,302.6,0.01
O20322,P1175,3,258.38,767.39,0.01
O24236,P1182,5,121.97,512.27,0.16
O21861,P1037,2,221.41,411.82,0.07
O16234,P1101,1,270.58,202.94,
O18578,P1120,1,286.64,275.17,0.04
O16016,P1237,3,297.96,804.49,0.1
O18822,P1069,2,291.82,501.93,0.14
O23540,P1219,2,33.59,65.16,0.03
O16849,P1051,2,157.49,264.58,0.16
O22381,P1093,2,171.01,331.76,0.03
O21579,P1119,1,61.36,59.52,0.03
O16697,P1195,5,129.66,492.71,0.24
O16115,P1267,1,283.98,235.7,0.17
O11040,P1213,1,267.43,232.66,0.13
O16063,P1109,2,256.27,399.78,0.22
O23928,P1284,2,110.99,168.7,0.24
O20418,P1178,5,179.87,629.54,0.3
O22243,P1275,1,257.13,215.99,0.16
O22704,P1218,2,248.34,466.88,0.06
O23689,P1230,3,198.27,511.54,0.14
O22566,P1132,1,224.82,224.82,0.0
O23589,P1063,3,259.61,662.01,0.15
O17271,P1129,5,38.18,188.99,0.01
O15529,P1182,5,121.97,548.86,0.1
O23945,P1046,5,172.77,621.97,0.28
O13465,P1205,5,285.52,1341.94,0.06
O11470,P1083,2,64.09,105.11,0.18
O17202,P1081,5,165.37,678.02,
O10129,P1063,1,259.61,184.32,0.29
O24118,P1230,3,198.27,511.54,0.14
O14066,P1074,2,90.81,170.72,0.06
O18841,P1034,1,296.2,290.28,0.02
O23075,P1144,2,181.34,257.5,0.29
O21541,P1029,2,104.35,166.96,0.2
O20726,P1158,2,60.26,115.7,0.04
O20796,P1247,5,112.47,489.24,0.13
O23124,P1251,3,246.0,575.64,0.22
O17420,P1296,3,110.24,274.5,0.17
O23845,P1260,2,120.46,228.87,0.05
O22443,P1218,5,248.34,1030.61,0.17
O22977,P1036,5,246.48,1022.89,0.17
O14420,P1283,3,136.87,406.5,0.01
O15442,P1222,1,284.7,247.69,0.13
O12597,P1236,3,268.43,748.92,
O16282,P1071,2,97.25,175.05,0.1
O12769,P1220,2,296.13,456.04,0.23
O10197,P1174,2,191.5,360.02,0.06
O22860,P1128,3,211.85,622.84,0.02
O22642,P1137,5,155.44,575.13,0.26
O23617,P1066,3,107.91,294.59,0.09
O21085,P1041,3,28.43,70.79,
O23106,P1055,2,56.75,94.2,0.17
O19635,P1004,5,215.34,947.5,0.12
O11999,P1233,2,261.89,508.07,0.03
O18483,P1216,1,39.33,32.25,0.18
O17332,P1195,1,129.66,116.69,0.1
O19158,P1019,5,137.64,481.74,0.3
O10726,P1011,5,116.24,418.46,0.28
O19343,P1136,2,274.84,489.22,0.11
O19915,P1266,3,171.08,477.31,0.07
O15568,P1167,1,21.81,16.79,0.23
O10605,P1205,5,285.52,1013.6,0.29
O20781,P1206,2,176.3,349.07,0.01
O18498,P1267,2,283.98,465.73,0.18
